acc_id,amount_spent,survival_time
98656,0.05,64.0
98659,0.0,64.0
98670,0.05,64.0
98675,0.05,64.0
98676,0.05,64.0
98682,0.07772401720285416,30.0
98685,0.08550355583429337,35.0
98700,0.05,64.0
98701,0.05,64.0
98702,0.05,64.0
98703,0.06493274867534637,34.0
98706,0.07608713954687119,33.0
98709,0.0,64.0
98713,0.14040817320346832,27.0
98719,0.0,64.0
98723,0.05,64.0
98726,0.05,64.0
98733,0.05,64.0
98734,0.05,64.0
98736,0.0,64.0
98738,0.05,64.0
98741,0.0586690679192543,30.0
98747,0.05,64.0
98749,0.0,64.0
98753,0.05,64.0
98755,0.05,64.0
98757,0.05,64.0
98758,0.08731232583522797,32.0
98762,0.05,64.0
98764,0.07206036150455475,15.0
98767,0.0,64.0
98773,0.05,64.0
98778,0.066492959856987,29.0
98782,0.0,64.0
98783,0.0,64.0
98788,0.0,64.0
98789,0.05,64.0
98793,0.08515636622905731,31.0
98801,0.05,64.0
98802,0.05,64.0
98803,0.0,64.0
98804,0.05,64.0
98807,0.05,64.0
98808,0.05,64.0
98812,0.0,64.0
98813,0.05,64.0
98817,0.05,64.0
98818,0.05,64.0
98822,0.05819970741868019,29.0
98829,0.0,64.0
98831,0.05,64.0
98832,0.0666193813085556,25.0
98836,0.0,64.0
98842,0.0,64.0
98846,0.05,64.0
98850,0.0,64.0
98860,0.05,64.0
98869,0.06595738232135773,28.0
98871,0.07596902549266815,29.0
98872,0.05,64.0
98875,0.0,64.0
98881,0.05,64.0
98884,0.0,64.0
98885,0.05,64.0
98887,0.05,64.0
98895,0.05,64.0
98898,0.0,64.0
98902,0.05,64.0
98905,0.08327527344226837,33.0
98909,0.05,64.0
98910,0.05,64.0
98912,0.05,64.0
98913,0.0,64.0
98920,0.05,64.0
98924,0.0,64.0
98927,0.07730711996555328,29.0
98933,0.05,64.0
98934,0.0,64.0
98937,0.05,64.0
98939,0.05,64.0
98941,0.05,64.0
98943,0.0,64.0
98944,0.0,64.0
98945,0.09463855624198914,17.0
98946,0.0,64.0
98948,0.05,64.0
98952,0.05,64.0
98954,0.07379953563213348,33.0
98961,0.0,64.0
98963,0.05,64.0
98966,0.05,64.0
98973,0.05,64.0
98974,0.05,64.0
98975,0.05,64.0
98979,0.05,64.0
98983,0.05,64.0
98984,0.0,64.0
98985,0.05,64.0
98990,0.0,64.0
98993,0.11538077890872955,15.0
99001,0.09090663492679596,32.0
99009,0.05,64.0
99011,0.05,64.0
99014,0.06788862496614456,32.0
99015,0.0,64.0
99016,0.05,64.0
99022,0.05,64.0
99023,0.0,64.0
99032,0.05,64.0
99036,0.05,64.0
99037,0.04375035688281059,32.0
99039,0.07019045203924179,32.0
99051,0.05,64.0
99054,0.05730157345533371,29.0
99055,0.05,64.0
99062,0.08538984507322311,24.0
99063,0.05,64.0
99066,0.08834300935268402,32.0
99067,0.0,64.0
99070,0.0709604024887085,30.0
99077,0.06243645027279854,23.0
99083,0.12225934863090515,26.0
99085,0.05,64.0
99086,0.05405143275856972,26.0
99087,0.09921856969594955,31.0
99088,0.06300640106201172,30.0
99093,0.05,64.0
99095,0.05,64.0
99096,0.05,64.0
99104,0.0,64.0
99106,0.05831458792090416,30.0
99110,0.05,64.0
99118,0.07943277060985565,35.0
99121,0.11474435776472092,26.0
99124,0.07919780910015106,33.0
99125,0.05,64.0
99130,0.05,64.0
99133,0.05,64.0
99134,0.05,64.0
99142,0.05,64.0
99144,0.05,64.0
99146,0.07424936443567276,30.0
99148,0.0664454773068428,31.0
99160,0.0696844682097435,33.0
99161,0.05,64.0
99164,0.0,64.0
99172,0.08996981382369995,33.0
99175,0.0,64.0
99176,0.05,64.0
99180,0.05,64.0
99181,0.05,64.0
99188,0.0,64.0
99190,0.05,64.0
99191,0.05,64.0
99192,0.06516729295253754,30.0
99194,0.05,64.0
99196,0.0794111043214798,33.0
99207,0.0,64.0
99210,0.05,64.0
99218,0.06772615015506744,35.0
99219,0.058343056589365005,30.0
99223,0.0,64.0
99233,0.05,64.0
99237,0.05,64.0
99239,0.05453670024871826,33.0
99243,0.06960710883140564,46.0
99244,0.3316151797771454,15.0
99248,0.05,64.0
99263,0.06515218317508698,31.0
99264,0.07382026314735413,31.0
99265,0.09266575425863266,27.0
99267,0.07072500884532928,32.0
99268,0.05,64.0
99272,0.15300823748111725,20.0
99273,0.05,64.0
99285,0.0,64.0
99286,0.10489806532859802,35.0
99288,0.3316151797771454,15.0
99290,0.05,64.0
99291,0.05,64.0
99303,0.06701614707708359,31.0
99306,0.05,64.0
99307,0.05,64.0
99309,0.1328267753124237,16.0
99313,0.06890098005533218,32.0
99314,0.05,64.0
99319,0.05,64.0
99326,0.08837517350912094,31.0
99330,0.08643738925457001,23.0
99337,0.07334233820438385,31.0
99340,0.05,64.0
99341,0.0,64.0
99342,0.05,64.0
99343,0.09036616235971451,21.0
99344,0.09789673984050751,31.0
99349,0.10092663019895554,35.0
99352,0.05,64.0
99354,0.07944053411483765,29.0
99355,0.05,64.0
99356,0.05,64.0
99367,0.0,64.0
99368,0.07909604161977768,35.0
99369,0.05,64.0
99371,0.05,64.0
99372,0.05,64.0
99375,0.05,64.0
99378,0.06887036561965942,34.0
99379,0.05,64.0
99384,0.05,64.0
99388,0.05,64.0
99389,0.05,64.0
99392,0.07767246663570404,33.0
99398,0.0,64.0
99399,0.0,64.0
99407,0.05,64.0
99411,0.05,64.0
99412,0.09099014103412628,29.0
99417,0.08497119694948196,22.0
99419,0.06149827688932419,31.0
99421,0.05,64.0
99422,0.0690469816327095,32.0
99437,0.05,64.0
99439,0.05,64.0
99441,0.08251402527093887,35.0
99442,0.05,64.0
99443,0.08199809491634369,34.0
99445,0.05,64.0
99449,0.05,64.0
99453,0.05,64.0
99459,0.07140272110700607,30.0
99463,0.0,64.0
99464,0.0,64.0
99466,0.05,64.0
99468,0.0,64.0
99469,0.05,64.0
99471,0.06301700323820114,31.0
99473,0.07167886942625046,31.0
99475,0.08060435950756073,36.0
99477,0.0,64.0
99483,0.06549055129289627,33.0
99486,0.05,64.0
99488,0.07233456522226334,34.0
99489,0.0,64.0
99496,0.05,64.0
99498,0.05,64.0
99500,0.07874865084886551,34.0
99503,0.05,64.0
99505,0.05,64.0
99506,0.05,64.0
99508,0.07588154077529907,33.0
99509,0.09521331638097763,32.0
99515,0.0,64.0
99517,0.05,64.0
99518,0.09518181532621384,29.0
99520,0.05,64.0
99521,0.05,64.0
99524,0.05,64.0
99525,0.0,64.0
99529,0.05,64.0
99531,0.09879248589277267,31.0
99534,0.09644365310668945,35.0
99536,0.0,64.0
99540,0.05,64.0
99541,0.06835390627384186,31.0
99543,0.05,64.0
99545,0.0,64.0
99546,0.05,64.0
99548,0.11911694705486298,14.0
99554,0.05,64.0
99555,0.07768242806196213,33.0
99558,0.05,64.0
99559,0.05,64.0
99560,0.06556176394224167,31.0
99561,0.05,64.0
99564,0.09347612410783768,28.0
99566,0.05,64.0
99567,0.05,64.0
99571,0.05,64.0
99575,0.0,64.0
99581,0.05,64.0
99582,0.05,64.0
99586,0.05527130514383316,31.0
99588,0.05,64.0
99597,0.05,64.0
99599,0.05,64.0
99606,0.061550892889499664,30.0
99607,0.0,64.0
99608,0.05,64.0
99609,0.05,64.0
99615,0.06004912778735161,24.0
99616,0.0,64.0
99620,0.07873894274234772,31.0
99623,0.05,64.0
99624,0.05,64.0
99629,0.07403887808322906,30.0
99633,0.0,64.0
99635,0.0,64.0
99639,0.07632146030664444,31.0
99644,0.05,64.0
99645,0.0,64.0
99648,0.05,64.0
99650,0.05,64.0
99651,0.08695753663778305,24.0
99652,0.0,64.0
99653,0.05909036099910736,30.0
99656,0.05,64.0
99658,0.05,64.0
99662,0.05,64.0
99665,0.0,64.0
99673,0.05,64.0
99674,0.05,64.0
99677,0.08357001841068268,32.0
99681,0.05,64.0
99685,0.05,64.0
99686,0.0,64.0
99689,0.0,64.0
99696,0.06060248613357544,31.0
99700,0.05,64.0
99701,0.05883960425853729,30.0
99703,0.06821597367525101,30.0
99705,0.06390611827373505,30.0
99707,0.05,64.0
99716,0.08441980928182602,25.0
99721,0.13519935309886932,26.0
99726,0.0,64.0
99727,0.05,64.0
99738,0.05,64.0
99742,0.0,64.0
99747,0.05,64.0
99749,0.05,64.0
99756,0.0,64.0
99765,0.05,64.0
99768,0.06729903817176819,30.0
99769,0.0,64.0
99772,0.0,64.0
99774,0.05,64.0
99775,0.05,64.0
99778,0.05,64.0
99784,0.05,64.0
99785,0.07784628868103027,36.0
99787,0.11138615757226944,15.0
99789,0.05,64.0
99798,0.05,64.0
99800,0.05,64.0
99801,0.45660433173179626,12.0
99802,0.05,64.0
99806,0.0,64.0
99807,0.08781135082244873,23.0
99813,0.0,64.0
99816,0.05,64.0
99819,0.0,64.0
99820,0.06835390627384186,30.0
99824,0.05,64.0
99825,0.05,64.0
99833,0.0,64.0
99837,0.05,64.0
99838,0.05,64.0
99842,0.052284713834524155,33.0
99845,0.08213971555233002,34.0
99846,0.05,64.0
99848,0.05,64.0
99851,0.05,64.0
99856,0.0,64.0
99858,0.0,64.0
99860,0.05,64.0
99861,0.3525252342224121,14.0
99862,0.11004763841629028,16.0
99868,0.05,64.0
99871,0.05,64.0
99872,0.05,64.0
99873,0.07939855754375458,31.0
99878,0.0,64.0
99880,0.05,64.0
99886,0.0,64.0
99893,0.07231853157281876,33.0
99897,0.07013486325740814,27.0
99898,0.08497713506221771,17.0
99908,0.05,64.0
99915,0.044418446719646454,26.0
99917,0.05707636475563049,27.0
99918,0.05,64.0
99920,0.05,64.0
99923,0.05,64.0
99924,0.05,64.0
99927,0.0910964384675026,31.0
99929,0.06649113446474075,33.0
99934,0.0,64.0
99935,0.0,64.0
99936,0.05,64.0
99941,0.05,64.0
99948,0.05,64.0
99961,0.05,64.0
99965,0.05,64.0
99967,0.2503215968608856,14.0
99968,0.05,64.0
99975,0.05,64.0
99984,0.05,64.0
99997,0.095097616314888,35.0
100000,0.051232293248176575,32.0
100001,0.05,64.0
100007,0.0,64.0
100009,0.05,64.0
100010,0.05,64.0
100017,0.05,64.0
100019,0.05,64.0
100021,0.06916400790214539,28.0
100026,0.10913023352622986,24.0
100032,0.0,64.0
100034,0.0553513802587986,33.0
100037,0.0,64.0
100041,0.0,64.0
100043,0.05,64.0
100044,0.0,64.0
100047,0.05,64.0
100053,0.05,64.0
100064,0.05,64.0
100065,0.05,64.0
100066,0.0,64.0
100071,0.06848827004432678,24.0
100072,0.07483415305614471,30.0
100073,0.05,64.0
100076,0.06497646868228912,34.0
100077,0.13367871940135956,15.0
100078,0.0,64.0
100084,0.07371709495782852,33.0
100087,0.0,64.0
100092,0.05,64.0
100094,0.05,64.0
100097,0.05,64.0
100099,0.05,64.0
100103,0.05,64.0
100110,0.08615461736917496,29.0
100111,0.0,64.0
100113,0.06655459105968475,37.0
100117,0.07647384703159332,35.0
100118,0.05,64.0
100123,0.05,64.0
100126,0.0,64.0
100127,0.0,64.0
100129,0.05,64.0
100130,0.05,64.0
100138,0.0,64.0
100140,0.05,64.0
100141,0.05,64.0
100148,0.09996278584003448,29.0
100150,0.05,64.0
100155,0.0,64.0
100156,0.05,64.0
100158,0.05,64.0
100159,0.05980326607823372,32.0
100161,0.05,64.0
100171,0.09040378779172897,36.0
100177,0.05,64.0
100179,0.0,64.0
100182,0.05,64.0
100183,0.0,64.0
100184,0.0627463236451149,32.0
100189,0.05,64.0
100191,0.0,64.0
100193,0.05,64.0
100198,0.0,64.0
100201,0.0,64.0
100202,0.05,64.0
100203,0.08338341116905212,32.0
100206,0.05,64.0
100207,0.0,64.0
100209,0.06802339106798172,33.0
100212,0.05,64.0
100214,0.05,64.0
100216,0.05,64.0
100217,0.05,64.0
100218,0.0,64.0
100219,0.05,64.0
100223,0.05,64.0
100226,0.05,64.0
100227,0.05,64.0
100228,0.05,64.0
100230,0.05,64.0
100231,0.06815099716186523,32.0
100232,0.05,64.0
100238,0.05,64.0
100242,0.0,64.0
100243,0.05,64.0
100244,0.05,64.0
100246,0.0,64.0
100249,0.05,64.0
100250,0.07483470439910889,27.0
100259,0.3201536536216736,12.0
100261,0.05,64.0
100263,0.09536842256784439,27.0
100267,0.05,64.0
100276,0.0,64.0
100282,0.07218027859926224,35.0
100289,0.05,64.0
100295,0.0,64.0
100296,0.05,64.0
100299,0.0,64.0
100301,0.05,64.0
100304,0.05,64.0
100305,0.05,64.0
100307,0.05,64.0
100311,0.05,64.0
100314,0.06450272351503372,33.0
100315,0.05,64.0
100319,0.4136319160461426,14.0
100320,0.05,64.0
100325,0.05,64.0
100330,0.0,64.0
100331,0.05,64.0
100333,0.10902044177055359,18.0
100334,0.06952701508998871,34.0
100336,0.05,64.0
100337,0.05,64.0
100340,0.05,64.0
100346,0.07645953446626663,34.0
100347,0.08528062701225281,33.0
100348,0.057807669043540955,34.0
100355,0.05,64.0
100362,0.0,64.0
100377,0.0,64.0
100378,0.06721901893615723,25.0
100381,0.05,64.0
100384,0.062098901718854904,33.0
100385,0.05,64.0
100389,0.05,64.0
100390,0.0,64.0
100392,0.05,64.0
100397,0.0,64.0
100401,0.05,64.0
100403,0.04288014769554138,32.0
100407,0.05,64.0
100414,0.0,64.0
100429,0.05,64.0
100433,0.0,64.0
100443,0.05,64.0
100444,0.05,64.0
100445,0.05,64.0
100446,0.08383937180042267,36.0
100452,0.1066473051905632,18.0
100461,0.06329750269651413,31.0
100462,0.05,64.0
100464,0.0,64.0
100465,0.07450594007968903,33.0
100467,0.05,64.0
100468,0.05,64.0
100469,0.0,64.0
100471,0.05,64.0
100475,0.0656847208738327,28.0
100477,0.05,64.0
100479,0.0,64.0
100482,0.05,64.0
100485,0.06110171228647232,31.0
100486,0.0705300122499466,35.0
100492,0.05,64.0
100495,0.05,64.0
100498,0.05,64.0
100510,0.0,64.0
100513,0.05,64.0
100515,0.08636210113763809,24.0
100518,0.0,64.0
100522,0.09784535318613052,18.0
100529,0.05,64.0
100530,0.0987083837389946,19.0
100535,0.05,64.0
100538,0.05,64.0
100542,0.0678286999464035,32.0
100546,0.08464515954256058,35.0
100548,0.0,64.0
100549,0.05,64.0
100552,0.05,64.0
100553,0.05,64.0
100560,0.05,64.0
100561,0.07789881527423859,32.0
100563,0.07001732289791107,36.0
100564,0.05,64.0
100565,0.059766508638858795,30.0
100566,0.05,64.0
100571,0.05,64.0
100577,0.05,64.0
100581,0.08307693153619766,29.0
100584,0.0,64.0
100590,0.06678059697151184,26.0
100594,0.05686631798744202,31.0
100595,0.0,64.0
100596,0.05,64.0
100597,0.05,64.0
100599,0.05,64.0
100602,0.05,64.0
100604,0.0,64.0
100605,0.05,64.0
100606,0.05,64.0
100607,0.0,64.0
100614,0.0,64.0
100615,0.0,64.0
100622,0.0638585016131401,30.0
100623,0.08197717368602753,30.0
100625,0.05,64.0
100627,0.05,64.0
100629,0.0,64.0
100631,0.0,64.0
100632,0.08855874091386795,20.0
100637,0.07474599778652191,32.0
100641,0.07455054670572281,31.0
100661,0.05,64.0
100664,0.0,64.0
100665,0.05,64.0
100666,0.2962207496166229,15.0
100668,0.05,64.0
100675,0.06379184126853943,30.0
100676,0.05,64.0
100680,0.10338442772626877,30.0
100684,0.05,64.0
100688,0.0,64.0
100689,0.05,64.0
100692,0.07382800430059433,37.0
100696,0.08796991407871246,13.0
100700,0.0,64.0
100701,0.05,64.0
100702,0.08772975951433182,29.0
100710,0.05,64.0
100711,0.05,64.0
100713,0.05,64.0
100715,0.05,64.0
100723,0.1267804056406021,29.0
100725,0.0,64.0
100729,0.07107728719711304,34.0
100734,0.0,64.0
100736,0.05,64.0
100742,0.05,64.0
100743,0.05,64.0
100744,0.05,64.0
100746,0.06494370102882385,33.0
100751,0.0,64.0
100756,0.0,64.0
100760,0.05,64.0
100764,0.0519191212952137,33.0
100767,0.05,64.0
100775,0.05,64.0
100778,0.05,64.0
100780,0.06822407990694046,36.0
100791,0.05,64.0
100798,0.05,64.0
100804,0.05,64.0
100806,0.0,64.0
100807,0.05,64.0
100808,0.06058642268180847,32.0
100815,0.05,64.0
100818,0.0,64.0
100820,0.05,64.0
100825,0.05,64.0
100827,0.12486167252063751,14.0
100828,0.06848370283842087,29.0
100832,0.05,64.0
100833,0.05,64.0
100834,0.05,64.0
100844,0.05,64.0
100848,0.08832984417676926,24.0
100856,0.13503707945346832,24.0
100858,0.0,64.0
100859,0.07743194699287415,27.0
100861,0.0,64.0
100864,0.07162673026323318,28.0
100872,0.05909036099910736,30.0
100882,0.0,64.0
100883,0.11130981147289276,21.0
100884,0.05,64.0
100887,0.05,64.0
100890,0.0,64.0
100891,0.0,64.0
100892,0.06275509297847748,30.0
100899,0.05,64.0
100901,0.07296266406774521,30.0
100902,0.0,64.0
100904,0.0723937451839447,32.0
100912,0.05,64.0
100914,0.05,64.0
100919,0.0,64.0
100920,0.07234198600053787,32.0
100922,0.0,64.0
100932,0.0743243396282196,36.0
100933,0.0,64.0
100939,0.08384536951780319,32.0
100940,0.05,64.0
100943,0.09091810137033463,26.0
100945,0.05,64.0
100946,0.05,64.0
100954,0.06550239026546478,30.0
100956,0.0,64.0
100958,0.0,64.0
100959,0.05,64.0
100962,0.11106359213590622,18.0
100965,0.07724208384752274,32.0
100967,0.05,64.0
100975,0.0755278617143631,35.0
100976,0.1013757735490799,22.0
100980,0.05,64.0
100982,0.05,64.0
100983,0.08533190190792084,26.0
100984,0.05,64.0
100988,0.05,64.0
100993,0.0,64.0
100996,0.0,64.0
101003,0.05,64.0
101004,0.05,64.0
101008,0.07989998161792755,36.0
101010,0.05,64.0
101012,0.08724761009216309,32.0
101015,0.05,64.0
101020,0.07623202353715897,34.0
101022,0.05,64.0
101023,0.06843969225883484,24.0
101033,0.05,64.0
101036,0.05,64.0
101038,0.06647130101919174,31.0
101040,0.0,64.0
101042,0.0,64.0
101043,0.05,64.0
101047,0.0,64.0
101050,0.0,64.0
101051,0.05,64.0
101052,0.05,64.0
101053,0.0,64.0
101054,0.05,64.0
101063,0.05,64.0
101070,0.7126947641372681,16.0
101080,0.05,64.0
101081,0.05,64.0
101088,0.07129864394664764,31.0
101089,0.0,64.0
101090,0.10362327843904495,21.0
101094,0.07256971299648285,29.0
101096,0.05,64.0
101097,0.08103779703378677,26.0
101100,0.05,64.0
101104,0.06162135675549507,30.0
101106,0.05,64.0
101109,0.07959980517625809,32.0
101110,0.459949254989624,14.0
101111,0.0,64.0
101113,0.05,64.0
101116,0.11982317268848419,33.0
101117,0.07326727360486984,30.0
101126,0.05,64.0
101128,0.05,64.0
101131,0.05,64.0
101133,0.0,64.0
101134,0.05,64.0
101139,0.061139658093452454,32.0
101143,0.05,64.0
101146,0.05,64.0
101147,0.05,64.0
101154,0.05,64.0
101157,0.0,64.0
101159,0.0,64.0
101160,0.05,64.0
101161,0.05,64.0
101164,0.05,64.0
101165,0.07132027298212051,30.0
101166,0.05,64.0
101169,0.05,64.0
101170,0.08148035407066345,21.0
101171,0.07441045343875885,36.0
101175,0.07948297262191772,25.0
101176,0.05,64.0
101179,0.05,64.0
101181,0.05,64.0
101183,0.0940835028886795,31.0
101185,0.05,64.0
101186,0.05,64.0
101191,0.05,64.0
101194,0.07256971299648285,29.0
101195,0.07157394289970398,37.0
101203,0.0,64.0
101204,0.0,64.0
101210,0.05,64.0
101212,0.05,64.0
101214,0.07530298084020615,31.0
101216,0.05,64.0
101220,0.05,64.0
101222,0.06572471559047699,34.0
101224,0.06505105644464493,33.0
101228,0.0,64.0
101229,0.07849598675966263,32.0
101230,0.05,64.0
101232,0.0,64.0
101233,0.06454870849847794,27.0
101234,0.0,64.0
101235,0.09910175949335098,32.0
101239,0.07733145356178284,34.0
101241,0.07375631481409073,33.0
101242,0.05,64.0
101256,0.05586457997560501,29.0
101260,0.3201536536216736,13.0
101261,0.4381568729877472,12.0
101265,0.05,64.0
101270,0.05,64.0
101284,0.05,64.0
101289,0.05,64.0
101290,0.05,64.0
101292,0.07998497039079666,35.0
101296,0.0,64.0
101298,0.07614653557538986,34.0
101300,0.08962198346853256,17.0
101302,0.07821294665336609,35.0
101304,0.05,64.0
101310,0.05,64.0
101318,0.05,64.0
101319,0.05,64.0
101330,0.05881677195429802,33.0
101331,0.05,64.0
101332,0.08293350785970688,33.0
101336,0.05,64.0
101337,0.0,64.0
101339,0.07120910286903381,32.0
101352,0.0,64.0
101356,0.07711423933506012,34.0
101366,0.05,64.0
101369,0.05,64.0
101370,0.05,64.0
101375,0.0,64.0
101377,0.09090663492679596,31.0
101378,0.06906530261039734,31.0
101381,0.0,64.0
101383,0.05,64.0
101385,0.05,64.0
101390,0.06698407232761383,34.0
101392,0.06980235874652863,21.0
101396,0.05,64.0
101402,0.0,64.0
101405,0.05,64.0
101406,0.07930278778076172,33.0
101410,0.05,64.0
101414,0.07696692645549774,25.0
101416,0.09990114718675613,16.0
101420,0.05,64.0
101421,0.05,64.0
101423,0.05,64.0
101424,0.05,64.0
101426,0.05,64.0
101427,0.06377047300338745,29.0
101428,0.05,64.0
101429,0.05,64.0
101432,0.059258364140987396,31.0
101434,0.11489289253950119,33.0
101435,0.05,64.0
101438,0.0,64.0
101439,0.0,64.0
101440,0.05,64.0
101441,0.05,64.0
101449,0.07258746773004532,35.0
101450,0.057787176221609116,26.0
101452,0.05,64.0
101456,0.05,64.0
101457,0.05,64.0
101468,0.06405473500490189,31.0
101471,0.0,64.0
101472,0.05,64.0
101480,0.05,64.0
101481,0.05,64.0
101483,0.07472935318946838,26.0
101484,0.07746273279190063,32.0
101489,0.05,64.0
101491,0.05,64.0
101495,0.062089987099170685,31.0
101499,0.1080421581864357,22.0
101500,0.06607943028211594,33.0
101501,0.0,64.0
101502,0.05,64.0
101503,0.05,64.0
101505,0.05,64.0
101511,0.0,64.0
101522,0.05,64.0
101539,0.07256358861923218,33.0
101543,0.21147586405277252,13.0
101544,0.05,64.0
101547,0.05,64.0
101552,0.05,64.0
101554,0.07041950523853302,32.0
101558,0.05,64.0
101563,0.05,64.0
101566,0.06464017182588577,31.0
101571,0.0,64.0
101573,0.05,64.0
101574,0.05,64.0
101577,0.0,64.0
101578,0.05,64.0
101581,0.05,64.0
101582,0.05,64.0
101583,0.0727076381444931,29.0
101585,0.10300125926733017,28.0
101591,0.09012097120285034,35.0
101593,0.05,64.0
101594,0.09095238149166107,18.0
101602,0.1581648588180542,21.0
101605,0.11016027629375458,20.0
101609,0.05,64.0
101611,0.05,64.0
101612,0.0,64.0
101623,0.055479101836681366,35.0
101624,0.05,64.0
101625,0.06943988800048828,32.0
101632,0.09156548976898193,31.0
101635,0.0,64.0
101636,0.0,64.0
101645,0.09079289436340332,34.0
101647,0.07190777361392975,30.0
101650,0.05,64.0
101653,0.05,64.0
101655,0.0,64.0
101658,0.05,64.0
101660,0.09334054589271545,24.0
101662,0.05,64.0
101664,0.05,64.0
101667,0.05,64.0
101670,0.0,64.0
101672,0.07140164822340012,32.0
101675,0.08698001503944397,29.0
101676,0.11859966069459915,18.0
101677,0.06846435368061066,33.0
101679,0.05,64.0
101680,0.05,64.0
101682,0.05,64.0
101684,0.05,64.0
101690,0.0,64.0
101691,0.05,64.0
101693,0.0,64.0
101695,0.05,64.0
101699,0.0,64.0
101701,0.05,64.0
101703,0.0,64.0
101706,0.061637889593839645,33.0
101708,0.0,64.0
101709,0.05,64.0
101711,0.05,64.0
101714,0.05,64.0
101722,0.0647038146853447,31.0
101723,0.07167954742908478,31.0
101724,0.07578495889902115,34.0
101729,0.0,64.0
101730,0.05,64.0
101731,0.0,64.0
101735,0.05,64.0
101736,0.05,64.0
101740,0.09087103605270386,17.0
101742,0.05,64.0
101748,0.05,64.0
101749,0.05,64.0
101757,0.05,64.0
101758,0.08786502480506897,26.0
101759,0.08250350505113602,34.0
101765,0.0,64.0
101766,0.05,64.0
101779,0.05,64.0
101780,0.08690290153026581,24.0
101782,0.05,64.0
101783,0.05,64.0
101784,0.05,64.0
101786,0.0,64.0
101787,0.0,64.0
101789,0.05,64.0
101791,0.05,64.0
101793,0.0,64.0
101796,0.3142692446708679,15.0
101797,0.0,64.0
101798,0.19987167418003082,15.0
101802,0.05,64.0
101804,0.05,64.0
101807,0.05,64.0
101812,0.06115436926484108,24.0
101813,0.05,64.0
101814,0.05,64.0
101821,0.07463096082210541,30.0
101827,0.05,64.0
101834,0.0,64.0
101835,0.0,64.0
101838,0.05,64.0
101845,0.05,64.0
101849,0.05,64.0
101850,0.05,64.0
101851,0.05,64.0
101853,0.05,64.0
101854,0.0,64.0
101859,0.05,64.0
101860,0.05555478483438492,33.0
101861,0.0,64.0
101865,0.05,64.0
101871,0.0,64.0
101872,0.0,64.0
101873,0.05,64.0
101879,0.10907147079706192,21.0
101883,0.0,64.0
101884,0.058388810604810715,23.0
101887,0.0,64.0
101890,0.09262114018201828,25.0
101892,0.05,64.0
101897,0.05,64.0
101898,0.05,64.0
101899,0.0,64.0
101902,0.08161649107933044,34.0
101904,0.05,64.0
101914,0.05,64.0
101915,0.0,64.0
101916,0.05,64.0
101920,0.0,64.0
101922,0.05,64.0
101926,0.05,64.0
101928,0.08409570157527924,30.0
101930,0.0,64.0
101935,0.05,64.0
101937,0.08173023164272308,27.0
101942,0.06320620328187943,28.0
101943,0.05,64.0
101945,0.05,64.0
101946,0.05,64.0
101947,0.10297304391860962,22.0
101948,0.11136417090892792,21.0
101951,0.05,64.0
101954,0.05,64.0
101960,0.062434736639261246,33.0
101963,0.10764128714799881,22.0
101966,0.058820415288209915,30.0
101970,0.0,64.0
101972,0.05,64.0
101974,0.08023642003536224,34.0
101977,0.05,64.0
101979,0.05,64.0
101984,0.07108640670776367,33.0
101986,0.05,64.0
101988,0.0,64.0
101995,0.08103779703378677,20.0
101997,0.0,64.0
102000,0.3166179060935974,13.0
102001,0.0,64.0
102002,0.06309922784566879,30.0
102011,0.05,64.0
102014,0.05,64.0
102016,0.05,64.0
102023,0.082067109644413,31.0
102026,0.1091981902718544,20.0
102027,0.05,64.0
102030,0.05,64.0
102031,0.06223202869296074,28.0
102043,0.07150053977966309,37.0
102046,0.08922289311885834,31.0
102047,0.05,64.0
102049,0.05,64.0
102058,0.06862422823905945,30.0
102065,0.0,64.0
102071,0.05,64.0
102076,0.05,64.0
102087,0.05,64.0
102096,0.05,64.0
102101,0.0664234310388565,30.0
102103,0.07767246663570404,34.0
102104,0.09440933912992477,20.0
102105,0.06693568080663681,31.0
102106,0.1690003126859665,17.0
102107,0.05,64.0
102108,0.0,64.0
102112,0.05,64.0
102114,0.06911124289035797,27.0
102125,0.05,64.0
102127,0.05,64.0
102129,0.0,64.0
102131,0.05,64.0
102132,0.0786895677447319,33.0
102133,0.05,64.0
102134,0.0,64.0
102137,0.06081434339284897,26.0
102138,0.07610335946083069,32.0
102141,0.05,64.0
102145,0.05,64.0
102146,0.05,64.0
102152,0.05,64.0
102154,0.05,64.0
102155,0.0,64.0
102156,0.1027485802769661,15.0
102158,0.05,64.0
102161,0.08948545902967453,38.0
102165,0.05,64.0
102166,0.05,64.0
102169,0.05,64.0
102177,0.05,64.0
102185,0.05,64.0
102187,0.07375471293926239,30.0
102190,0.3201536536216736,13.0
102194,0.05,64.0
102200,0.09376680850982666,34.0
102201,0.0,64.0
102202,0.0,64.0
102203,0.05,64.0
102204,0.06265062093734741,33.0
102211,0.05,64.0
102212,0.05,64.0
102213,0.05,64.0
102214,0.08755689114332199,24.0
102215,0.05,64.0
102218,0.05,64.0
102225,0.05,64.0
102233,0.05,64.0
102236,0.08031748980283737,46.0
102237,0.0,64.0
102241,0.05,64.0
102246,0.05,64.0
102248,0.05,64.0
102249,0.05,64.0
102250,0.0,64.0
102251,0.0,64.0
102252,0.08530114591121674,24.0
102253,0.24791760742664337,16.0
102255,0.05,64.0
102257,0.06012594327330589,29.0
